Unnamed: 0,Sector,CourseName,Duration,TopicName,URL
7171,Project Management,Google Project Management Certificate,,How to Create a Project Budget | Google Project Management Certificate,https://www.youtube.com/watch?v=lO51qhJWvok
7172,Project Management,Google Project Management Certificate,,Leadership vs Management In a Successful Team | Google Project Management Certificate,https://www.youtube.com/watch?v=ypLw8he1Xh0
7173,Project Management,Google Project Management Certificate,,Storytelling with Data to Make Decisions | Google Project Management Certificate,https://www.youtube.com/watch?v=4VDRNQ_f4IE
7174,Project Management,Google Project Management Certificate,,Quality Management and Continuous Improvement | Google Project Management Certificate,https://www.youtube.com/watch?v=QOy2gYuWxSc
7175,Project Management,Google Project Management Certificate,,How and When to Close a Project | Google Project Management Certificate,https://www.youtube.com/watch?v=wJ5f7TxcPR0
7176,Project Management,Google Project Management Certificate,,Effective Project Management | Google Project Management Certificate,https://www.youtube.com/watch?v=umnB8LJImbI
7177,Project Management,Google Project Management Certificate,,Project Tracking Methods and Examples | Google Project Management Certificate,https://www.youtube.com/watch?v=oLh8akA7F3I
7178,Project Management,Google Project Management Certificate,,What is Scrum? | Google Project Management Certificate,https://www.youtube.com/watch?v=SG_iHptXcKQ
7179,Project Management,Google Project Management Certificate,,Agile and Scrum in the Real World | Google Project Management Certificate,https://www.youtube.com/watch?v=1evfn3qTYGM
7180,Project Management,Google Project Management Certificate,,Scrum Master Tutorial | Google Project Management Certificate,https://www.youtube.com/watch?v=eYLf0z3Xhok
7181,Project Management,Google Project Management Certificate,,Agile Management | Google Project Management Certificate,https://www.youtube.com/watch?v=km7n3DI5IWk
7182,Project Management,Google Project Management Certificate,,How to Write the Close Out Report | Google Project Management Certificate,https://www.youtube.com/watch?v=WfHpPsOa5Nw
7183,Project Management,Google Project Management Certificate,,Plan Your Project and Negotiate with Stakeholders | Google Project Management Certificate,https://www.youtube.com/watch?v=eYaVc2puvlY
7184,Project Management,Google Project Management Certificate,,Building Out a Project Plan With Google Sheets | Google Project Management Certificate,https://www.youtube.com/watch?v=GJyiNGP9jyk
7185,Project Management,Google Project Management Certificate,,Determining Your Project's Success | Google Project Management Certificate,https://www.youtube.com/watch?v=NhCZvKxsi_Q
7186,Project Management,Google Project Management Certificate,,What Is Project Management? | Google Project Management Certificate,https://www.youtube.com/watch?v=ra_XzHuCIIU
7187,Project Management,Google Project Management Certificate,,How To Find the Perfect Project Management Role | Google Project Management Certificate,https://www.youtube.com/watch?v=GxhK1NnRaPs
7188,Project Management,Google Project Management Certificate,,How to Find Project Management Jobs | Google Project Management Certificate,https://www.youtube.com/watch?v=pjkGhNVuMHQ
7189,Project Management,Google Project Management Certificate,,When Is Agile Best To Use? | Google Project Management Certificate,https://www.youtube.com/watch?v=ExVAweCZUy0
7190,Project Management,Google Project Management Certificate,,What are Blending Methods in Project Management? | Google Project Management Certificate,https://www.youtube.com/watch?v=ffjIRy2qa-0
7191,Project Management,Google Project Management Certificate,,What Are the 5 Principles of Lean Methodology? | Google Project Management Certificate,https://www.youtube.com/watch?v=RL6jtiKzSzI
7192,Project Management,Google Project Management Certificate,,What Projects Benefit from an Agile Approach? | Google Project Management Certificate,https://www.youtube.com/watch?v=BgfoOmUPexk
7193,Project Management,Google Project Management Certificate,,What is the Agile Manifesto? | Google Project Management Certificate,https://www.youtube.com/watch?v=YmMadDTvoqY
7194,Project Management,Google Project Management Certificate,,Introduction to Agile Methodologies | Google Project Management Certificate,https://www.youtube.com/watch?v=BaH04m_fS1c
