Unnamed: 0,Sector,CourseName,Duration,TopicName,URL,Module,ModuleNo
5216,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,EMRS/DSSSB Physical Education Paper Solution #9 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=H9r6Skuidxw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5217,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,DSSSB/EMRS Physical Education Paper Solution #6 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=aJC-TfzE4Ww,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5218,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,DSSSB/EMRS 2024 I Physical Education Paper Solution #5 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=Lp1bHpZ5iDE,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5219,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,DSSSB/EMRS TGT PGT Physical Education Paper Solution #4 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=vTwwZYQH7Xc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5220,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,DSSSB/EMRS TGT PGT Physical Education Paper Solution #3 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=rZEq7nkY4EQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5221,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,EMRS TGT Physical Education Paper Solution 2023 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=ECsA0_1RGsY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5222,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,EMRS TGT Physical Education Paper Solution #2 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=Mayb-IrW7ls,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5223,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #9 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=DxruDE7nv9E,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5224,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #8 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=t82le1oIe-g,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5225,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #7 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=1pdihJbZ7SU,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5226,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #6 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=ce2jRxRY0kg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5227,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #5 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=_ypHoyjpAw4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5228,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #4 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=UnsfqnwTSQc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5229,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #3 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=bE0GiO3EOp8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5230,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #2 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=VQaMi6zeR8o,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5231,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education 10 Days Challenge #1 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=iSM6LBYazCs,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5232,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 16 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=M8LtoymHiJM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5233,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 15 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=DejI1kPef6w,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5234,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 14 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=kD7imWzF6Nk,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5235,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 13 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=49VHv9ejsUQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5236,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 12 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=0vZCcrmewyw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5237,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 11 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=YfulrxV0ifc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5238,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 10 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=kk8D8qMuezo,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5239,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams 2024 | Complete Physical Education #6 By Monu Sir,https://www.youtube.com/watch?v=VnCXXzaee2k,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5240,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams 2024 | Complete Physical Education #5 By Monu Sir,https://www.youtube.com/watch?v=8MJWvZ5i2HY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5241,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams 2024 | Complete Physical Education #4 By Monu Sir,https://www.youtube.com/watch?v=5B-Okategn4,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5242,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams 2024 | Complete Physical Education #2 By Monu Sir,https://www.youtube.com/watch?v=5J-gGSUcbrM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5243,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams 2024 | Complete Physical Education #3 By Monu Sir,https://www.youtube.com/watch?v=Qkm03tlJhmI,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5244,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For All Teaching Exams 2024 | Complete Physical Education By Monu Sir,https://www.youtube.com/watch?v=XFXWeJGYEN0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5245,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 9 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=PavVY7c3xkY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5246,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 8 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=7gmo6Bs9B_o,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5247,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 7 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=t1jERoXRT4E,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5248,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 6 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=rcHZ9uE7rjc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5249,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 5 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=-LKcFlzJ62s,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5250,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 4 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=8hBDBNtgL8s,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5251,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 3 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=jHxszIQ6GsU,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5252,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 2 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=m9R56rPa8IM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5253,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education Crash Course Day 1 | Physical Education For All Teaching Exams 2024 by Monu Sir,https://www.youtube.com/watch?v=N586eSeVvVg,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5254,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #36 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=vBAnGUqMc-U,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5255,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,EMRS TGT Physical Education Marathon 2023 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=Yyr6S9KO0o0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5256,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #35 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=NU7L2nbPtKc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5257,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #34 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=AZjs4EznDoM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5258,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #33 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=TrNLERiVX78,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5259,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,EMRS TGT Physical Education Marathon 2023 | Physical Education By Monu Sir,https://www.youtube.com/watch?v=5XOWz63VjD0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5260,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #32 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=iH1T-G7gTnU,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5261,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #31 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=spk17Kbdj-s,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5262,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #30 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=JncXjyRAsu0,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5263,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #29 | DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=3XJyPF0fwu8,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5264,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #28 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=MHu7EoopLbQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5265,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #27 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=XbFxsA8nEMc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5266,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #26 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=QF7DusqWZBM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5267,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #25 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=hQDjRF10lDM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5268,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #24 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=SDY4iwR988A,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5269,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #23 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=qalwQW9_0kA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5270,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #22 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=xNjAZerOWLk,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5271,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #21 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=wNBpXwS6CHM,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5272,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #20 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=4CcxCqTyzfA,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5273,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #19 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=IQDEDXqKTME,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5274,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #18 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=emPS33a5yHw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5275,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #17 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=tA1gwOm9oXY,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5276,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #16 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=gSFLjnnSVnk,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5277,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #15 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=_pk6CizifxQ,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5278,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #14 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=6It63bTBtbU,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5279,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #13 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=1bLd6E7545s,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5280,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #12 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=V0n0h0m49Cc,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5281,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #11 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=9Xl1e461n64,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5282,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #10 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=Kk35zMjYdgw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5283,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #9 | BPSC 2.0 /DSSSB/EMRS/UP TGT/Punjab Physical Education,https://www.youtube.com/watch?v=aM_28EedvyU,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5284,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #8 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=kOcP3RVp2og,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5285,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #7 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=EN728CZ0Zxo,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5286,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #6 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=ge0KxOhLRek,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
5287,Physical Education,Physical Education For All Teaching Exams By Monu Sir,,Physical Education For Teaching Exams #5 | DSSSB/EMRS/UP TGT/Punjab Physical Education by Monu Sir,https://www.youtube.com/watch?v=KtNYTbtQ5Pw,Module 8:  Chandigarh & Bihar शिक्षक भर्ती,8
